"intProjectID","intProjectNo","strDescription","strLegal","strFileNo","datStartDate","datComplDate","bolCancelled","curSSAFees","curSSADisbursements","curPrice","curExpToDate","strAgentFirstName","strAgentLastName","strLocation","strProvAbrev","strDeptAbrev","strClientContactFirst","strClientContactLast","strRollNumber","strProjRefNo","strLDU","strPACNo","strSMANo","datReportOfSurplus","strDisposalMethod","strPropertyType","strPurchaserType","strInterestSold"
416,766797,"TO DISPOSE OF SOUTHBANK WHARF ONLY","","9075-S85/2",4/1/1996,9/10/1998,1,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","SOUTH BANK","BC","TC","","","","","0","0","766800",,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Building Only"
417,766797,"TO DISPOSE OF ADAMS LAKE WHARF","","9075-A19/5",4/1/1997,6/15/1998,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","ADAMS LAKE","BC","TC","","","","","0","0","766798",,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Building Only"
418,766906,"1277 PINYON RD. - HOUSE WITH FULL BASEMENT","LOT 15, PLAN 13055, DISTRICT LOT 4135, KOOTENAY LAND DISTRICT","9075-S18/12",11/17/1997,11/30/1999,0,.0000,.0000,.0000,.0000,"TRACY","WAN","SPARWOOD","BC","RCMP","","","","","36406","359","766907",11/17/1997,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
419,766904,"1255 VALLEYVIEW - VACANT LOT","LOT 13, PLAN 13922, DL 6251, KOOTENAY LAND DISTRICT, PID 010-445-854.","9075-S18/13",11/17/1997,11/30/1901,0,.0000,.0000,.0000,.0000,"TRACY","WAN","SPARWOOD","BC","RCMP","","","","","36402","360","766905",10/31/1997,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Private Sector","Fee Simple"
420,766904,"1255 VALLEYVIEW - VACANT LOT","LOT 13, PLAN 13922, DL 6251, KOOTENAY LAND DISTRICT, PID 010-445-854.","9075-S18/13",11/17/1997,6/29/1901,0,.0000,.0000,.0000,.0000,"TRACY","WAN","SPARWOOD","BC","RCMP","","","","","36402","360","766905",10/31/1997,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Private Sector","Fee Simple"
421,766797,"TO DISPOSE OF SHED ON WHARF","LOT 2954, QUEEN CHARLOTTE ISLANDS DISTRICT, SHINGLE BAY, B.C.","9075-S4/34",11/25/1997,4/30/1998,0,.0000,.0000,.0000,.0000,"TRACY","WAN","SANDSPIT","BC","TC","","","","","0","0","766908",,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Building Only"
422,766936,"1275 PINYON RD- 3 BEDROOM WITH BASEMENT HOUSE","LOT 15, DISTRICT LOT 4135, KOOTENAY DISTRICT, PLAN 13055","9075-S18/11",11/25/1997,9/17/1999,0,.0000,.0000,.0000,.0000,"TRACY","WAN","SPARWOOD","BC","RCMP","","","","","36406","0","766937",,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
423,766938,"TO DISPOSE OF NELSON FEDERAL BUILDING - 514 VERNON ST.","LOT 3-5, BLOCK 1, PLAN 9500, DISTRICT LOT 95, KOOTENAY LAND DISTRICT","9075-N4/1",12/2/1997,5/25/1901,0,.0000,.0000,.0000,.0000,"TRACY","WAN","NELSON","BC","PWGSC","","","","","16156","0","766939",,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Municipality","Fee Simple"
424,766902,"549 COLUMBIA STREET, NEW WESTMINSTER","LOTS 1, 2 & 3 EXCEPT N 10 FEET AND W 28 FEET, LOT 4 EXCEPT N 10 FEET","9075-N8/2",5/1/1998,8/15/1900,0,.0000,.0000,.0000,.0000,"AMELIA","WEATHERBE","NEW WESTMINSTER","BC","PWGSC","","","","","17015","371","766903",11/12/1997,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Municipality","Fee Simple"
425,766898,"DISPOSAL OF .8 ACRE SITE IN SALMO GOLFPORT PROPERTY - BLOCK 34","","9075-S2/11",11/1/1997,4/27/1999,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","SALMO","BC","DND","","","","","0","0","766899",,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Province","Fee Simple"
426,766948,"310 STEPHEN AVE. - DEATCHMENT WITH MARRIED QUARTERS","LOT 14-158, BLOCK 8, KOOTENAY LAND DISTRICT, FIELD TOWNSITE- YOHO NAT.","9075-F4/10",1/30/1998,9/30/1998,0,.0000,.0000,.0000,.0000,"TRACY","WAN","FIELD","BC","RCMP","","","","","36858","0","766949",12/2/1997,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Lease"
427,766950,"306 First Ave  HOUSE ON LEASE FROM PARKS CANADA","LOT 10, BLOCK 5, KOOTENAY LAND DISTRICT, FIELD.","9075-F4/9",1/30/1998,9/24/1998,0,.0000,.0000,.0000,.0000,"TRACY","WAN","FIELD","BC","PCA","","","","","18730","0","766951",12/2/1997,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Lease"
428,766987,", 9737 KING GEORGE -  A STRIP OF FRONTAGE TO CITY OF SURREY","PARCEL 'A',REF.PLAN 50515,SECTION 34,BLK N.RANGE 2 WEST,NWD.N,PLAN8896","9075-S23/69",2/1/1997,12/31/1998,0,.0000,.0000,.0000,.0000,"TRACY","WAN","SURREY","BC","PWGSC","","","","","16649","0","766988",,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Municipality","Easement"
429,766966,"261 GANGES RD, GANGES,SALTSPRING ISLAND, B.C.","LOT K, SEC 20, RANGE 4, PLAN 8350","",2/25/1998,,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","GANGES","BC","RCMP","","","","","17310","365","766967",10/29/1997,"Direct Negotiations","Improved","CLC","Administration & Control"
430,766968,"3 LOTS AND TRAILERS","LOT 42, LOT 43 AND LOT 44, DL 6903, PLAN 4747","",2/25/1998,9/15/1999,0,.0000,.0000,.0000,.0000,"WAYNE","MCLAUGHLIN","DEASE LAKE","BC","RCMP","","","","","0","0","766969",11/19/1997,"Tender","Residence","Private Sector","Fee Simple"
431,766974,"DISPOSAL TRAILER AND LOT","LOT 3, BLOCK 9, PLAN 23836, D.L. 131","9075-W3/5",3/3/1998,2/28/1900,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","WELLS","BC","RCMP","","","","","18872","369","766975",11/19/1997,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","CLC","Fee Simple"
432,766945,"TRANSFER OF ADMIN TO INAC LOTS 1080-2 AND 1084","LOT 1080-2 AND LOT 1084, QUAD 105/D11, PLAN 80004 CLSR 97-46 LTO","9075-W7/126",1/27/1998,3/26/1998,0,.0000,.0000,.0000,.0000,"TRACY","WAN","WHITEHORSE","YT","HWC","","","","","0","288","766946",4/19/1993,"Interdepartmental Transfer","Vacant Land","OGD","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
433,766996,"TRANSFER OF ADMIN - SEA ISLAND COAST GUARD BASE FROM TC TO DFO","PT. LT. 14, SEC 21 ETC., BLK 5N, R7W, PLAN 36079","9075-R3/91",2/12/1998,4/19/1999,0,.0000,.0000,.0000,.0000,"AMELIA","WEATHERBE","RICHMOND","BC","TC","","","","","16781","0","766997",12/5/1997,"Interdepartmental Transfer","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","OGD","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
434,766954,"DISPOSAL OF THREE TRAILERS","","9075-N6/14",1/27/1998,11/25/1998,0,.0000,.0000,.0000,.0000,"WAYNE","MCLAUGHLIN","NEW HAZELTON","BC","RCMP","","","","","0","62","766955",12/1/1997,"Listing","Residence","Private Sector","Building Only"
435,766993,"DISPOSAL OF BUILDING ONLY - 52 M2 STICK BUILT CABIN.","","9075-S4/36",3/17/1998,5/31/1998,0,.0000,.0000,.0000,.0000,"TRACY","WAN","SANDSPIT","BC","RCMP","","","","","68380","0","766994",11/19/1997,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Building Only"
436,766970,"DISPOSAL OF MOBILE TRAILER, CHILCOTEN HWY., ALEXIS CREEK","","9075-A18/10",3/3/1998,10/12/1999,1,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","ALEXIS CREEK","BC","RCMP","","","","","18899","0","766971",11/20/1997,"Direct Negotiations","Improved","CLC","Administration & Control"
437,766998,"428 DUGAS STREET, 1 STOREY, SINGLE FAMILY RESIDENCE","Lot 3 and Westerly five feet of Lot 4, Block 13, GRA, Plan 8395","9075 - D1/53",4/2/1998,1/11/1999,0,.0000,.0000,.0000,.0000,"LOIS","DOIG","DAWSON CITY","YT","CCRA","","","","","0","0","766999",2/12/1998,"Listing","Residence","Private Sector","Fee Simple"
438,768012,"TRANSFER OF ADMINISTRATION OF FEE SIMPLE LANDS BETWEEN DFO to DIAND","Lot A fronting on D.L. 7 R5 Coast District Plan PRP47071","9075-P37/11",4/1/1998,,0,.0000,.0000,.0000,.0000,"AMELIA","WEATHERBE","PORT SIMPSON","BC","DFO-SCH","","","","","0","0","768013",6/7/1998,"Interdepartmental Transfer","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","OGD","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
439,768020,"TRANSFER OF ADMINISTRATION OF FEDERAL RESERVE FROM PWGSC TO TC","LOT 2, PLAN 8372","9075-P34/6",4/29/1998,4/1/1999,0,.0000,.0000,.0000,.0000,"AMELIA","WEATHERBE","POWELL LAKE","BC","PWGSC","","","","","0","0","768021",,"Interdepartmental Transfer","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","OGD","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
440,768017,"TO DISPOSE OF WHARF","LOT 1810, RANGE 1, COAST DISTRICT IN SULLIVAN BAY, NORTH BOURGHTON ISL","9075-S77/2",4/1/1998,8/31/1998,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","SULLIVAN BAY","BC","TC","","","","","0","0","0",,"Interdepartmental Transfer","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Province","Other"
441,834281,"SINCLAIR CTR -ADDITION/INFILL PROJECT FOR RESTAURANT","Lot 15, DL 541, Plan 20192 and Air Space, Parcel 1, DL 541, Group1","5400-V3/187-3",3/17/1997,9/6/1900,0,.0000,.0000,.0000,.0000,"TRACY","WAN","VANCOUVER","BC","PWGSC","","","","","0","0","0",,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Office","Municipality","Easement"
442,840198,"EXPERIMENTAL FARM","","9075-P16/116",6/15/1998,3/31/1900,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","PRINCE GEORGE","BC","AGR","","","","","19777","372","840199",5/1/1998,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","OGD","Fee Simple"
443,840162,"RESIDENTIAL AND BRITCO TRAILER","ON LEASED LAND","9070-T16/7",6/1/1998,1/31/1999,1,.0000,.0000,.0000,.0000,"WAYNE","MCLAUGHLIN","TEXADA ISLAND","BC","RCMP","","","","","0","0","840163",,"Tender","Improved","Private Sector","Building Only"
444,840161,"2 TRAILERS ON LEASED LAND","N/A","9070-T16/7",6/30/1998,1/31/1999,1,.0000,.0000,.0000,.0000,"WAYNE","MCLAUGHLIN","TEXADA ISLAND","BC","RCMP","","","","","32222","68","840160",,"Tender","Improved","Private Sector","Building Only"
445,841850,"193 ALDER ST., UCLUELET, B.C.","LOT 11, BLOCK 1, SECTION 21, CLAYOQUOT DISTRICT, PLAN 9200","9075-U1/62",8/17/1998,,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","UCLUELET","BC","RCMP","","","","","17736","373","841856",7/6/1998,"Direct Negotiations","Improved","CLC","Administration & Control"
446,768035,"DISPOSAL OF WHARF AT AHOUSAT","LOT 1533, CLAYOQUOT LAND DISTRICT","9075-A13/10",6/1/1998,8/15/1998,1,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","AHOUSAT","BC","TC","","","","","0","0","0",1/23/1998,"Direct Negotiations","Improved","CLC","Administration & Control"
447,768033,"TRANSFER OF ADMIN. LOT 1 NOOTKA","Lot 1 DL 443 Nootka District Plan VIP 69180","9075-T1/16",5/31/1998,,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","TAHSIS","BC","TC","","","","","0","0","768034",,"Direct Negotiations","Improved","CLC","Administration & Control"
448,840168,"202 HARBOUR RD. TO RELEASE CONDITION 3601036G TO THE CITY OF VICTORIA","PT SHOWN IN GREEN ON 1338 O.S.SEE SECTION 9,..TO THAT PART OF LOT 6,PL","9075-V7/261",9/4/1998,4/19/1999,0,.0000,.0000,.0000,.0000,"TRACY","WAN","VICTORIA","BC","TC","","","","","0","0","840169",,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Municipality","Other"
449,845323,"4119 MONROE ST. - FORESTRY FIELD STATION","LOT 1, PLAN 3945, DISTRICT LOT 979","9075-T4/61",9/11/1998,12/27/1900,0,.0000,.0000,.0000,.0000,"TRACY","WAN","TERRACE","BC","NRC-F","","","","","19431","0","845328",,"Listing","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
450,845330,"A SINGLE STOREY PAN-ABODE LOG STRUCTURE.","LOTS 13 AND 14 OF BLOCK 35 OF LOT 549, KOOTENAY LAND DISTRICT.","9075-N5/7",8/10/1998,11/2/1900,0,.0000,.0000,.0000,.0000,"TRACY","WAN","NEW DENVER","BC","NRC-F","","","","","16175","70","845331",,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Building Only"
451,845335,"1379 DOMINION CR - RANGER STATION","LOT J, DL 234, KAMLOOPS DIVISION YALE DISTRICT Plan 6458","9075-K1/107",9/15/1998,7/1/1900,0,.0000,.0000,.0000,.0000,"TRACY","WAN","KAMLOOPS","BC","NRC-F","","","","","18600","0","845336",8/10/1998,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
